-2.605991591257886819e-01, 2.871735861694345582e-01, -2.254366526812882354e-01, -2.507223920029315045e-01, 3.197976851665431108e-01, 2.651215397703650667e-01, 3.271131758390883326e-01, 3.284054139306833986e-01, -2.924972934696640769e-01, -2.345362832165729938e-01, -2.382463559832376787e-01, 3.036808851806334086e-01, -1.706500424609036781e-01, -2.856984903292916766e-01, -3.013373747257351298e-01
2.976723197760902107e-01, -3.254181225762435292e-01, 2.595419545565536001e-01, 2.870501341045070265e-01, -3.593359692737412292e-01, -3.020213280377417875e-01, -3.668235698223430985e-01, -3.681416267627042882e-01, 3.314810982889970226e-01, 2.694921973788924618e-01, 2.735328742863324392e-01, -3.426861806461204973e-01, 1.985253089437503948e-01, 3.243402672380751306e-01, 3.407116812069236889e-01
-5.535070139892769164e-02, 6.058485613441531165e-02, -4.826300527035658899e-02, -5.337640546715405332e-02, 6.688768213229372150e-02, 5.623717917908709063e-02, 6.827920331737873105e-02, 6.852416365668488607e-02, -6.163413049777950042e-02, -5.011273285985015646e-02, -5.086384746503597176e-02, 6.379363912306280915e-02, -3.691662533960791970e-02, -6.030701911021645045e-02, -6.334963051388046995e-02
3.112149190994804027e-01, -3.421281853319874111e-01, 2.695779202244459882e-01, 2.995337117793946957e-01, -3.805342752517121840e-01, -3.160928784556492621e-01, -3.891276289608164851e-01, -3.906448732005803337e-01, 3.488611605323834741e-01, 2.803663441648229226e-01, 2.847623596772613785e-01, -3.615779290139317648e-01, 2.044451758969330624e-01, 3.408476136833396564e-01, 3.592720741633367854e-01
1.651977595744003741e-02, -1.806630761523489101e-02, 1.441058797881679052e-02, 1.593248928435708062e-02, -1.993853166125399146e-02, -1.677369110876293992e-02, -2.035160336959508307e-02, -2.042430934127541925e-02, 1.838762651648322838e-02, 1.496125857577925745e-02, 1.518482456448727418e-02, -1.901971314939821661e-02, 1.102964383567967693e-02, 1.799328407165957933e-02, 1.889724450882437554e-02
-4.424175078296209603e-03, 4.860450691305924498e-03, -3.839879356084065914e-03, -4.260598368368926497e-03, 5.393619240006993117e-03, 4.497190717377141066e-03, 5.512460204012942233e-03, 5.533425146590937108e-03, -4.949411518140159165e-03, -3.991599379574377326e-03, -4.053357633043482705e-03, 5.130870491520994094e-03, -2.919497164272938199e-03, -4.837861377176503296e-03, -5.094123028791501182e-03
2.842954104588422092e-03, -3.104426840248013502e-03, 2.481648677864848815e-03, 2.742415176097337450e-03, -3.424149714294124746e-03, -2.883355655187577141e-03, -3.494611673578762109e-03, -3.507010866147417753e-03, 3.162367107830950461e-03, 2.576039070772158986e-03, 2.614348662946298831e-03, -3.267313812938712429e-03, 1.901288365865228848e-03, 3.094977819960081662e-03, 3.249418644377107240e-03
4.591860979492548567e-02, -5.045603355575038751e-02, 3.981306915001731755e-02, 4.420764452488433471e-02, -5.605346143053996366e-02, -4.665019584640776873e-02, -5.730290186216849962e-02, -5.752338366790254315e-02, 5.142129300213059417e-02, 4.139684874302365647e-02, 4.204185333722761791e-02, -5.329333908651812807e-02, 3.022856376527195341e-02, 5.025150629455827495e-02, 5.293971980890372492e-02
7.277961074762796800e-02, -7.986287244819098574e-02, 6.323315986431507496e-02, 7.010982512860096383e-02, -8.852903312630219790e-02, -7.394361227925952407e-02, -9.045701121956246926e-02, -9.079698692440377195e-02, 8.133653613676550265e-02, 6.571464213951212774e-02, 6.672422513362440133e-02, -8.426161401641166226e-02, 4.814419654525360637e-02, 7.952125942568312456e-02, 8.368975603210707104e-02
-1.585789480441735302e-02, 1.722437481946812246e-02, -1.396251780262702628e-02, -1.533588168756053020e-02, 1.881369244922262776e-02, 1.609663897785871753e-02, 1.915688822066769284e-02, 1.921700547807341994e-02, -1.748632122370049474e-02, -1.446276829431080400e-02, -1.466480507708201042e-02, 1.804048569992669840e-02, -1.081710366883586669e-02, -1.714671352122031783e-02, -1.792174345605512809e-02
6.562394116059340199e-01, -7.199513430325494845e-01, 5.698829355061555413e-01, 6.320759929886140549e-01, -7.985482111063725297e-01, -6.663302951276280917e-01, -8.160488956846907449e-01, -8.191355005134346445e-01, 7.337545231029299897e-01, 5.923181985087899726e-01, 6.014482964411840271e-01, -7.598314507669530204e-01, 4.336315016833857117e-01, 7.173014676638955756e-01, 7.550905292398993884e-01
8.091127812338574365e-01, -8.873138224120555861e-01, 7.032088054611796979e-01, 7.795056958863166852e-01, -9.832692830058752387e-01, -8.217118909682026295e-01, -1.004600650838514353e+00, -1.008361534606756482e+00, 9.039457113117301823e-01, 7.307467889362309066e-01, 7.419486862524574677e-01, -9.360327727385640006e-01, 5.356388789985447874e-01, 8.838359437124027052e-01, 9.300078101277563514e-01
5.071921148202149787e-01, -5.559783435922247552e-01, 4.410623039566322068e-01, 4.887160442992609100e-01, -6.157055165206638536e-01, -5.150825322821495078e-01, -6.289676690042875773e-01, -6.313052836864057049e-01, 5.663070389170650198e-01, 4.582687100407439873e-01, 4.652658127143410871e-01, -5.863172657404966959e-01, 3.362147229930367853e-01, 5.537799921883550525e-01, 5.825348753994649131e-01
5.802589401994078661e-02, -6.397585954928801388e-02, 5.003695929469723080e-02, 5.577548163900779982e-02, -7.148613269415997340e-02, -5.892858410530733837e-02, -7.317694097742184767e-02, -7.347585771073612826e-02, 6.532744318728274380e-02, 5.209830709605356436e-02, 5.293997493812972049e-02, -6.776967158104002520e-02, 3.771445043526181623e-02, 6.376695091127866644e-02, 6.735979998055692530e-02
2.428578285872144693e-02, -2.667084213316128424e-02, 2.105614726974741266e-02, 2.338075584182531044e-02, -2.963055048605242603e-02, -2.465792121911195012e-02, -3.029101887258787984e-02, -3.040755923493821192e-02, 2.719614572348684131e-02, 2.189392557762336738e-02, 2.223511658655975137e-02, -2.817125254066963486e-02, 1.598661010971024268e-02, 2.657750439726501435e-02, 2.799910166484926785e-02
4.220140000796078483e-02, -4.639985689747951059e-02, 3.654068515932935163e-02, 4.061281699187117150e-02, -5.162637012901057781e-02, -4.285829435830040141e-02, -5.279602561415684681e-02, -5.300254491883515245e-02, 4.732325741858049717e-02, 3.800694899655947256e-02, 3.860451151103215517e-02, -4.904643178540251530e-02, 2.769590881236060065e-02, 4.623274986146395926e-02, 4.874017034700774825e-02
2.111957809382989937e-01, -2.317304633758503762e-01, 1.834991423781758835e-01, 2.034508761306421387e-01, -2.568529735133506242e-01, -2.145635652004626026e-01, -2.624397734311486041e-01, -2.634248392778096859e-01, 2.360128894664786925e-01, 1.906992450175394871e-01, 1.936284611309405657e-01, -2.444839543329520859e-01, 1.397122954995393407e-01, 2.307490693017574535e-01, 2.428357288219798737e-01
-1.240951626036139281e-02, 1.392676098790643358e-02, -1.054782988224581275e-02, -1.187865385013376837e-02, 1.578477004640680900e-02, 1.271244462651403492e-02, 1.621174681889250846e-02, 1.628756914870087280e-02, -1.416829695086771479e-02, -1.102217076241196470e-02, -1.121703195905515531e-02, 1.485754788192356936e-02, -7.792874574962135176e-03, -1.378764005348219641e-02, -1.466802881294907400e-02
4.101885984363185522e-01, -4.505551942450142788e-01, 3.559494765431315821e-01, 3.950016978247474775e-01, -5.000791432693056926e-01, -4.168207923586321195e-01, -5.111189990851821019e-01, -5.130665871942052814e-01, 4.589636431145548978e-01, 3.700310549531898863e-01, 3.757635001392556351e-01, -4.756721326588607135e-01, 2.705640670384953372e-01, 4.486035426661088565e-01, 4.724043893988753018e-01
